===============================================================================
EXTENSION NAME : linecount
EXTENSION VERSION : 0.1.7
-------------------------------------------------------------------------------
count time : 2025-03-15 20:04:25
count workspace : f:\CWord\br-cti\client
total files : 2678
total code lines : 1066959
total comment lines : 93917
total blank lines : 67334

.gitignore, code is 5, comment is 16, blank is 2.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_darwin_arm64.1_13.go, code is 18, comment is 9, blank is 14.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_darwin_arm64.1_13.s, code is 7, comment is 3, blank is 2.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_darwin_arm64.go, code is 1550, comment is 428, blank is 574.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_darwin_arm64.s, code is 283, comment is 3, blank is 2.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_dragonfly_amd64.go, code is 1261, comment is 135, blank is 270.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_freebsd_386.go, code is 1541, comment is 158, blank is 316.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_freebsd_amd64.go, code is 1541, comment is 158, blank is 316.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_freebsd_arm.go, code is 1541, comment is 158, blank is 316.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_freebsd_arm64.go, code is 1541, comment is 158, blank is 316.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_illumos_amd64.go, code is 74, comment is 21, blank is 19.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_linux.go, code is 1521, comment is 137, blank is 275.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_linux_386.go, code is 422, comment is 52, blank is 104.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_linux_amd64.go, code is 544, comment is 67, blank is 134.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_linux_arm.go, code is 523, comment is 64, blank is 128.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_linux_arm64.go, code is 437, comment is 55, blank is 110.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_linux_mips.go, code is 554, comment is 68, blank is 136.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_linux_mips64.go, code is 534, comment is 65, blank is 130.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_linux_mips64le.go, code is 534, comment is 65, blank is 130.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_linux_mipsle.go, code is 554, comment is 68, blank is 136.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_linux_ppc64.go, code is 591, comment is 72, blank is 144.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_linux_ppc64le.go, code is 591, comment is 72, blank is 144.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_linux_riscv64.go, code is 420, comment is 54, blank is 108.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_linux_s390x.go, code is 424, comment is 51, blank is 102.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_linux_sparc64.go, code is 542, comment is 66, blank is 132.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_netbsd_386.go, code is 1419, comment is 144, blank is 288.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_netbsd_amd64.go, code is 1419, comment is 144, blank is 288.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_netbsd_arm.go, code is 1419, comment is 144, blank is 288.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_netbsd_arm64.go, code is 1419, comment is 144, blank is 288.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_openbsd_386.go, code is 1281, comment is 137, blank is 274.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_openbsd_amd64.go, code is 1281, comment is 137, blank is 274.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_openbsd_arm.go, code is 1281, comment is 137, blank is 274.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_openbsd_arm64.go, code is 1281, comment is 137, blank is 274.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_openbsd_mips64.go, code is 1281, comment is 137, blank is 274.
bc-server\vendor\golang.org\x\sys\unix\zsyscall_solaris_amd64.go, code is 1303, comment is 387, blank is 264.
bc-server\vendor\golang.org\x\sys\unix\zsysctl_openbsd_386.go, code is 266, comment is 3, blank is 4.
bc-server\vendor\golang.org\x\sys\unix\zsysctl_openbsd_amd64.go, code is 264, comment is 3, blank is 4.
bc-server\vendor\golang.org\x\sys\unix\zsysctl_openbsd_arm.go, code is 266, comment is 3, blank is 4.
bc-server\vendor\golang.org\x\sys\unix\zsysctl_openbsd_arm64.go, code is 268, comment is 3, blank is 4.
bc-server\vendor\golang.org\x\sys\unix\zsysctl_openbsd_mips64.go, code is 272, comment is 3, blank is 4.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_dragonfly_amd64.go, code is 307, comment is 309, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_freebsd_386.go, code is 389, comment is 390, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_freebsd_amd64.go, code is 389, comment is 390, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_freebsd_arm.go, code is 389, comment is 390, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_freebsd_arm64.go, code is 389, comment is 390, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_linux_386.go, code is 431, comment is 3, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_linux_amd64.go, code is 353, comment is 3, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_linux_arm.go, code is 395, comment is 3, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_linux_arm64.go, code is 298, comment is 3, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_linux_mips.go, code is 416, comment is 3, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_linux_mips64.go, code is 346, comment is 3, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_linux_mips64le.go, code is 346, comment is 3, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_linux_mipsle.go, code is 416, comment is 3, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_linux_ppc64.go, code is 395, comment is 3, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_linux_ppc64le.go, code is 395, comment is 3, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_linux_riscv64.go, code is 297, comment is 3, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_linux_s390x.go, code is 360, comment is 3, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_linux_sparc64.go, code is 374, comment is 3, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_netbsd_386.go, code is 268, comment is 268, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_netbsd_amd64.go, code is 268, comment is 268, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_netbsd_arm.go, code is 268, comment is 268, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_netbsd_arm64.go, code is 268, comment is 268, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_openbsd_386.go, code is 212, comment is 212, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_openbsd_amd64.go, code is 212, comment is 212, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_openbsd_arm.go, code is 212, comment is 212, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_openbsd_arm64.go, code is 211, comment is 211, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\zsysnum_openbsd_mips64.go, code is 214, comment is 214, blank is 3.
bc-server\vendor\golang.org\x\sys\unix\ztypes_aix_ppc.go, code is 295, comment is 3, blank is 54.
bc-server\vendor\golang.org\x\sys\unix\ztypes_aix_ppc64.go, code is 299, comment is 3, blank is 54.
bc-server\vendor\golang.org\x\sys\unix\ztypes_darwin_386.go, code is 434, comment is 3, blank is 62.
bc-server\vendor\golang.org\x\sys\unix\ztypes_darwin_amd64.go, code is 444, comment is 3, blank is 62.
bc-server\vendor\golang.org\x\sys\unix\ztypes_darwin_arm.go, code is 434, comment is 4, blank is 62.
bc-server\vendor\golang.org\x\sys\unix\ztypes_darwin_arm64.go, code is 444, comment is 3, blank is 62.
bc-server\vendor\golang.org\x\sys\unix\ztypes_dragonfly_amd64.go, code is 419, comment is 3, blank is 57.
bc-server\vendor\golang.org\x\sys\unix\ztypes_freebsd_386.go, code is 629, comment is 3, blank is 77.
bc-server\vendor\golang.org\x\sys\unix\ztypes_freebsd_amd64.go, code is 632, comment is 3, blank is 77.
bc-server\vendor\golang.org\x\sys\unix\ztypes_freebsd_arm.go, code is 613, comment is 3, blank is 77.
bc-server\vendor\golang.org\x\sys\unix\ztypes_freebsd_arm64.go, code is 610, comment is 3, blank is 77.
bc-server\vendor\golang.org\x\sys\unix\ztypes_linux.go, code is 2385, comment is 2, blank is 182.
bc-server\vendor\golang.org\x\sys\unix\ztypes_linux_386.go, code is 533, comment is 3, blank is 68.
bc-server\vendor\golang.org\x\sys\unix\ztypes_linux_amd64.go, code is 550, comment is 3, blank is 68.
bc-server\vendor\golang.org\x\sys\unix\ztypes_linux_arm.go, code is 527, comment is 3, blank is 68.
bc-server\vendor\golang.org\x\sys\unix\ztypes_linux_arm64.go, code is 529, comment is 3, blank is 68.
bc-server\vendor\golang.org\x\sys\unix\ztypes_linux_mips.go, code is 533, comment is 3, blank is 68.
bc-server\vendor\golang.org\x\sys\unix\ztypes_linux_mips64.go, code is 532, comment is 3, blank is 68.
bc-server\vendor\golang.org\x\sys\unix\ztypes_linux_mips64le.go, code is 532, comment is 3, blank is 68.
bc-server\vendor\golang.org\x\sys\unix\ztypes_linux_mipsle.go, code is 533, comment is 3, blank is 68.
bc-server\vendor\golang.org\x\sys\unix\ztypes_linux_ppc64.go, code is 539, comment is 3, blank is 68.
bc-server\vendor\golang.org\x\sys\unix\ztypes_linux_ppc64le.go, code is 539, comment is 3, blank is 68.
bc-server\vendor\golang.org\x\sys\unix\ztypes_linux_riscv64.go, code is 557, comment is 3, blank is 68.
bc-server\vendor\golang.org\x\sys\unix\ztypes_linux_s390x.go, code is 550, comment is 3, blank is 71.
bc-server\vendor\golang.org\x\sys\unix\ztypes_linux_sparc64.go, code is 534, comment is 3, blank is 68.
bc-server\vendor\golang.org\x\sys\unix\ztypes_netbsd_386.go, code is 432, comment is 3, blank is 63.
bc-server\vendor\golang.org\x\sys\unix\ztypes_netbsd_amd64.go, code is 440, comment is 3, blank is 63.
bc-server\vendor\golang.org\x\sys\unix\ztypes_netbsd_arm.go, code is 437, comment is 3, blank is 63.
bc-server\vendor\golang.org\x\sys\unix\ztypes_netbsd_arm64.go, code is 440, comment is 3, blank is 63.
bc-server\vendor\golang.org\x\sys\unix\ztypes_openbsd_386.go, code is 507, comment is 3, blank is 61.
bc-server\vendor\golang.org\x\sys\unix\ztypes_openbsd_amd64.go, code is 507, comment is 3, blank is 61.
bc-server\vendor\golang.org\x\sys\unix\ztypes_openbsd_arm.go, code is 508, comment is 3, blank is 61.
bc-server\vendor\golang.org\x\sys\unix\ztypes_openbsd_arm64.go, code is 501, comment is 3, blank is 61.
bc-server\vendor\golang.org\x\sys\unix\ztypes_openbsd_mips64.go, code is 501, comment is 3, blank is 61.
bc-server\vendor\golang.org\x\sys\unix\ztypes_solaris_amd64.go, code is 389, comment is 3, blank is 57.
bc-server\vendor\golang.org\x\sys\windows\aliases.go, code is 4, comment is 5, blank is 4.
bc-server\vendor\golang.org\x\sys\windows\dll_windows.go, code is 268, comment is 100, blank is 48.
bc-server\vendor\golang.org\x\sys\windows\empty.s, code is 0, comment is 6, blank is 2.
bc-server\vendor\golang.org\x\sys\windows\env_windows.go, code is 36, comment is 7, blank is 11.
bc-server\vendor\golang.org\x\sys\windows\eventlog.go, code is 9, comment is 7, blank is 4.
bc-server\vendor\golang.org\x\sys\windows\exec_windows.go, code is 77, comment is 14, blank is 6.
bc-server\vendor\golang.org\x\sys\windows\memory_windows.go, code is 24, comment is 3, blank is 4.
bc-server\vendor\golang.org\x\sys\windows\mkerrors.bash, code is 55, comment is 0, blank is 8.
bc-server\vendor\golang.org\x\sys\windows\mkknownfolderids.bash, code is 23, comment is 0, blank is 4.
bc-server\vendor\golang.org\x\sys\windows\mksyscall.go, code is 1, comment is 5, blank is 3.
bc-server\vendor\golang.org\x\sys\windows\race.go, code is 16, comment is 4, blank is 10.
bc-server\vendor\golang.org\x\sys\windows\race0.go, code is 12, comment is 4, blank is 9.
bc-server\vendor\golang.org\x\sys\windows\security_windows.go, code is 1072, comment is 200, blank is 136.
bc-server\vendor\golang.org\x\sys\windows\service.go, code is 178, comment is 22, blank is 31.
bc-server\vendor\golang.org\x\sys\windows\str.go, code is 15, comment is 6, blank is 3.
bc-server\vendor\golang.org\x\sys\windows\syscall.go, code is 33, comment is 31, blank is 11.
bc-server\vendor\golang.org\x\sys\windows\syscall_windows.go, code is 987, comment is 341, blank is 165.
bc-server\vendor\golang.org\x\sys\windows\types_windows.go, code is 1510, comment is 73, blank is 192.
bc-server\vendor\golang.org\x\sys\windows\types_windows_386.go, code is 28, comment is 4, blank is 4.
bc-server\vendor\golang.org\x\sys\windows\types_windows_amd64.go, code is 27, comment is 3, blank is 4.
bc-server\vendor\golang.org\x\sys\windows\types_windows_arm.go, code is 28, comment is 4, blank is 4.
bc-server\vendor\golang.org\x\sys\windows\zerrors_windows.go, code is 6849, comment is 1, blank is 3.
bc-server\vendor\golang.org\x\sys\windows\zknownfolderids_windows.go, code is 145, comment is 1, blank is 3.
bc-server\vendor\golang.org\x\sys\windows\zsyscall_windows.go, code is 3750, comment is 8, blank is 325.
bc-server\vendor\golang.org\x\text\AUTHORS, code is 3, comment is 1, blank is 0.
bc-server\vendor\golang.org\x\text\CONTRIBUTORS, code is 3, comment is 1, blank is 0.
bc-server\vendor\golang.org\x\text\LICENSE, code is 24, comment is 0, blank is 3.
bc-server\vendor\golang.org\x\text\PATENTS, code is 20, comment is 0, blank is 2.
bc-server\vendor\golang.org\x\text\secure\bidirule\bidirule.go, code is 211, comment is 95, blank is 33.
bc-server\vendor\golang.org\x\text\secure\bidirule\bidirule10.0.0.go, code is 4, comment is 4, blank is 3.
bc-server\vendor\golang.org\x\text\secure\bidirule\bidirule9.0.0.go, code is 7, comment is 4, blank is 3.
bc-server\vendor\golang.org\x\text\transform\transform.go, code is 423, comment is 215, blank is 74.
bc-server\vendor\golang.org\x\text\unicode\bidi\bidi.go, code is 66, comment is 99, blank is 34.
bc-server\vendor\golang.org\x\text\unicode\bidi\bracket.go, code is 142, comment is 161, blank is 38.
bc-server\vendor\golang.org\x\text\unicode\bidi\core.go, code is 656, comment is 295, blank is 127.
bc-server\vendor\golang.org\x\text\unicode\bidi\prop.go, code is 151, comment is 58, blank is 14.
bc-server\vendor\golang.org\x\text\unicode\bidi\tables10.0.0.go, code is 1525, comment is 308, blank is 14.
bc-server\vendor\golang.org\x\text\unicode\bidi\tables11.0.0.go, code is 1591, comment is 314, blank is 14.
bc-server\vendor\golang.org\x\text\unicode\bidi\tables12.0.0.go, code is 1621, comment is 320, blank is 14.
bc-server\vendor\golang.org\x\text\unicode\bidi\tables9.0.0.go, code is 1497, comment is 302, blank is 14.
bc-server\vendor\golang.org\x\text\unicode\bidi\trieval.go, code is 45, comment is 39, blank is 9.
bc-server\vendor\golang.org\x\text\unicode\norm\composition.go, code is 368, comment is 109, blank is 49.
bc-server\vendor\golang.org\x\text\unicode\norm\forminfo.go, code is 171, comment is 88, blank is 32.
bc-server\vendor\golang.org\x\text\unicode\norm\input.go, code is 91, comment is 3, blank is 15.
bc-server\vendor\golang.org\x\text\unicode\norm\iter.go, code is 382, comment is 56, blank is 28.
bc-server\vendor\golang.org\x\text\unicode\norm\normalize.go, code is 488, comment is 92, blank is 37.
bc-server\vendor\golang.org\x\text\unicode\norm\readwriter.go, code is 95, comment is 18, blank is 12.
bc-server\vendor\golang.org\x\text\unicode\norm\tables10.0.0.go, code is 6788, comment is 1836, blank is 33.
bc-server\vendor\golang.org\x\text\unicode\norm\tables11.0.0.go, code is 6814, comment is 1846, blank is 33.
bc-server\vendor\golang.org\x\text\unicode\norm\tables12.0.0.go, code is 6827, comment is 1850, blank is 33.
bc-server\vendor\golang.org\x\text\unicode\norm\tables9.0.0.go, code is 6776, comment is 1828, blank is 33.
bc-server\vendor\golang.org\x\text\unicode\norm\transform.go, code is 61, comment is 15, blank is 12.
bc-server\vendor\golang.org\x\text\unicode\norm\trie.go, code is 40, comment is 9, blank is 7.
bc-server\vendor\google.golang.org\genproto\googleapis\rpc\status\status.pb.go, code is 79, comment is 70, blank is 15.
bc-server\vendor\google.golang.org\genproto\LICENSE, code is 154, comment is 1, blank is 29.
bc-server\vendor\google.golang.org\grpc\.travis.yml, code is 37, comment is 0, blank is 5.
bc-server\vendor\google.golang.org\grpc\attributes\attributes.go, code is 31, comment is 33, blank is 6.
bc-server\vendor\google.golang.org\grpc\AUTHORS, code is 1, comment is 0, blank is 0.
bc-server\vendor\google.golang.org\grpc\backoff.go, code is 13, comment is 36, blank is 9.
bc-server\vendor\google.golang.org\grpc\backoff\backoff.go, code is 14, comment is 34, blank is 4.
bc-server\vendor\google.golang.org\grpc\balancer.go, code is 260, comment is 108, blank is 28.
bc-server\vendor\google.golang.org\grpc\balancer\balancer.go, code is 129, comment is 280, blank is 48.
bc-server\vendor\google.golang.org\grpc\balancer\base\balancer.go, code is 190, comment is 63, blank is 38.
bc-server\vendor\google.golang.org\grpc\balancer\base\base.go, code is 35, comment is 47, blank is 12.
bc-server\vendor\google.golang.org\grpc\balancer\roundrobin\roundrobin.go, code is 37, comment is 28, blank is 16.
bc-server\vendor\google.golang.org\grpc\balancer_conn_wrappers.go, code is 192, comment is 47, blank is 33.
bc-server\vendor\google.golang.org\grpc\balancer_v1_wrapper.go, code is 262, comment is 58, blank is 24.
bc-server\vendor\google.golang.org\grpc\binarylog\grpc_binarylog_v1\binarylog.pb.go, code is 708, comment is 117, blank is 85.
bc-server\vendor\google.golang.org\grpc\call.go, code is 35, comment is 30, blank is 9.
bc-server\vendor\google.golang.org\grpc\clientconn.go, code is 1078, comment is 299, blank is 168.
bc-server\vendor\google.golang.org\grpc\CODE-OF-CONDUCT.md, code is 2, comment is 1, blank is 1.
bc-server\vendor\google.golang.org\grpc\codec.go, code is 15, comment is 30, blank is 6.
bc-server\vendor\google.golang.org\grpc\codegen.sh, code is 2, comment is 14, blank is 1.
bc-server\vendor\google.golang.org\grpc\codes\code_string.go, code is 42, comment is 17, blank is 3.
bc-server\vendor\google.golang.org\grpc\codes\codes.go, code is 63, comment is 108, blank is 28.
bc-server\vendor\google.golang.org\grpc\connectivity\connectivity.go, code is 32, comment is 32, blank is 9.
bc-server\vendor\google.golang.org\grpc\CONTRIBUTING.md, code is 17, comment is 0, blank is 4.
bc-server\vendor\google.golang.org\grpc\credentials\credentials.go, code is 95, comment is 133, blank is 28.
bc-server\vendor\google.golang.org\grpc\credentials\go12.go, code is 7, comment is 19, blank is 4.
bc-server\vendor\google.golang.org\grpc\credentials\internal\syscallconn.go, code is 18, comment is 35, blank is 8.
bc-server\vendor\google.golang.org\grpc\credentials\internal\syscallconn_appengine.go, code is 6, comment is 19, blank is 5.
bc-server\vendor\google.golang.org\grpc\credentials\tls.go, code is 148, comment is 57, blank is 30.
bc-server\vendor\google.golang.org\grpc\dialoptions.go, code is 294, comment is 241, blank is 72.
bc-server\vendor\google.golang.org\grpc\doc.go, code is 1, comment is 23, blank is 1.
bc-server\vendor\google.golang.org\grpc\encoding\encoding.go, code is 35, comment is 74, blank is 13.
bc-server\vendor\google.golang.org\grpc\encoding\proto\proto.go, code is 64, comment is 24, blank is 22.
bc-server\vendor\google.golang.org\grpc\go.mod, code is 14, comment is 0, blank is 2.
bc-server\vendor\google.golang.org\grpc\go.sum, code is 64, comment is 0, blank is 0.
bc-server\vendor\google.golang.org\grpc\GOVERNANCE.md, code is 1, comment is 0, blank is 0.
bc-server\vendor\google.golang.org\grpc\grpclog\grpclog.go, code is 57, comment is 54, blank is 22.
bc-server\vendor\google.golang.org\grpc\grpclog\logger.go, code is 46, comment is 26, blank is 15.
bc-server\vendor\google.golang.org\grpc\grpclog\loggerv2.go, code is 115, comment is 68, blank is 33.
bc-server\vendor\google.golang.org\grpc\install_gae.sh, code is 4, comment is 1, blank is 1.
bc-server\vendor\google.golang.org\grpc\interceptor.go, code is 19, comment is 46, blank is 12.
bc-server\vendor\google.golang.org\grpc\internal\backoff\backoff.go, code is 29, comment is 35, blank is 9.
bc-server\vendor\google.golang.org\grpc\internal\balancerload\load.go, code is 16, comment is 23, blank is 7.
bc-server\vendor\google.golang.org\grpc\internal\binarylog\binarylog.go, code is 96, comment is 51, blank is 20.
bc-server\vendor\google.golang.org\grpc\internal\binarylog\binarylog_testutil.go, code is 6, comment is 33, blank is 3.
bc-server\vendor\google.golang.org\grpc\internal\binarylog\env_config.go, code is 133, comment is 56, blank is 22.
bc-server\vendor\google.golang.org\grpc\internal\binarylog\method_logger.go, code is 330, comment is 52, blank is 45.
bc-server\vendor\google.golang.org\grpc\internal\binarylog\regenerate.sh, code is 13, comment is 14, blank is 6.
bc-server\vendor\google.golang.org\grpc\internal\binarylog\sink.go, code is 99, comment is 37, blank is 29.
bc-server\vendor\google.golang.org\grpc\internal\binarylog\util.go, code is 14, comment is 21, blank is 6.
bc-server\vendor\google.golang.org\grpc\internal\buffer\unbounded.go, code is 38, comment is 40, blank is 7.
bc-server\vendor\google.golang.org\grpc\internal\channelz\funcs.go, code is 564, comment is 111, blank is 64.
bc-server\vendor\google.golang.org\grpc\internal\channelz\logging.go, code is 66, comment is 23, blank is 11.
bc-server\vendor\google.golang.org\grpc\internal\channelz\types.go, code is 402, comment is 216, blank is 84.
bc-server\vendor\google.golang.org\grpc\internal\channelz\types_linux.go, code is 23, comment is 22, blank is 8.
bc-server\vendor\google.golang.org\grpc\internal\channelz\types_nonlinux.go, code is 11, comment is 24, blank is 9.
bc-server\vendor\google.golang.org\grpc\internal\channelz\util_linux.go, code is 15, comment is 19, blank is 5.
bc-server\vendor\google.golang.org\grpc\internal\channelz\util_nonlinux.go, code is 4, comment is 19, blank is 3.
bc-server\vendor\google.golang.org\grpc\internal\envconfig\envconfig.go, code is 12, comment is 20, blank is 6.
bc-server\vendor\google.golang.org\grpc\internal\grpclog\grpclog.go, code is 52, comment is 57, blank is 9.
bc-server\vendor\google.golang.org\grpc\internal\grpclog\prefixLogger.go, code is 30, comment is 26, blank is 7.
bc-server\vendor\google.golang.org\grpc\internal\grpcrand\grpcrand.go, code is 25, comment is 22, blank is 9.
bc-server\vendor\google.golang.org\grpc\internal\grpcsync\event.go, code is 26, comment is 26, blank is 9.
bc-server\vendor\google.golang.org\grpc\internal\grpcutil\target.go, code is 22, comment is 26, blank is 7.
bc-server\vendor\google.golang.org\grpc\internal\internal.go, code is 17, comment is 44, blank is 9.
bc-server\vendor\google.golang.org\grpc\internal\resolver\dns\dns_resolver.go, code is 310, comment is 74, blank is 59.
bc-server\vendor\google.golang.org\grpc\internal\resolver\dns\go113.go, code is 10, comment is 19, blank is 4.
bc-server\vendor\google.golang.org\grpc\internal\resolver\passthrough\passthrough.go, code is 27, comment is 19, blank is 11.
bc-server\vendor\google.golang.org\grpc\internal\status\status.go, code is 90, comment is 47, blank is 24.
bc-server\vendor\google.golang.org\grpc\internal\syscall\syscall_linux.go, code is 66, comment is 28, blank is 20.
bc-server\vendor\google.golang.org\grpc\internal\syscall\syscall_nonlinux.go, code is 30, comment is 27, blank is 16.
bc-server\vendor\google.golang.org\grpc\internal\transport\bdp_estimator.go, code is 72, comment is 58, blank is 11.
bc-server\vendor\google.golang.org\grpc\internal\transport\controlbuf.go, code is 711, comment is 153, blank is 93.
bc-server\vendor\google.golang.org\grpc\internal\transport\defaults.go, code is 21, comment is 24, blank is 5.
bc-server\vendor\google.golang.org\grpc\internal\transport\flowcontrol.go, code is 145, comment is 52, blank is 21.
bc-server\vendor\google.golang.org\grpc\internal\transport\handler_server.go, code is 298, comment is 92, blank is 76.
bc-server\vendor\google.golang.org\grpc\internal\transport\http2_client.go, code is 1141, comment is 240, blank is 100.
bc-server\vendor\google.golang.org\grpc\internal\transport\http2_server.go, code is 990, comment is 188, blank is 89.
bc-server\vendor\google.golang.org\grpc\internal\transport\http_util.go, code is 491, comment is 120, blank is 69.
bc-server\vendor\google.golang.org\grpc\internal\transport\log.go, code is 18, comment is 19, blank is 7.
bc-server\vendor\google.golang.org\grpc\internal\transport\transport.go, code is 432, comment is 281, blank is 115.
bc-server\vendor\google.golang.org\grpc\keepalive\keepalive.go, code is 19, comment is 70, blank is 6.
bc-server\vendor\google.golang.org\grpc\LICENSE, code is 154, comment is 1, blank is 29.
bc-server\vendor\google.golang.org\grpc\MAINTAINERS.md, code is 24, comment is 17, blank is 3.
bc-server\vendor\google.golang.org\grpc\Makefile, code is 48, comment is 0, blank is 15.
bc-server\vendor\google.golang.org\grpc\metadata\metadata.go, code is 109, comment is 76, blank is 25.
bc-server\vendor\google.golang.org\grpc\naming\dns_resolver.go, code is 192, comment is 66, blank is 35.
bc-server\vendor\google.golang.org\grpc\naming\naming.go, code is 18, comment is 44, blank is 6.
bc-server\vendor\google.golang.org\grpc\peer\peer.go, code is 15, comment is 26, blank is 10.
bc-server\vendor\google.golang.org\grpc\picker_wrapper.go, code is 152, comment is 45, blank is 32.
bc-server\vendor\google.golang.org\grpc\pickfirst.go, code is 111, comment is 23, blank is 27.
bc-server\vendor\google.golang.org\grpc\preloader.go, code is 32, comment is 24, blank is 8.
bc-server\vendor\google.golang.org\grpc\proxy.go, code is 98, comment is 28, blank is 26.
bc-server\vendor\google.golang.org\grpc\README.md, code is 102, comment is 14, blank is 35.
bc-server\vendor\google.golang.org\grpc\resolver\resolver.go, code is 69, comment is 153, blank is 31.
bc-server\vendor\google.golang.org\grpc\resolver_conn_wrapper.go, code is 161, comment is 34, blank is 27.
bc-server\vendor\google.golang.org\grpc\rpc_util.go, code is 532, comment is 244, blank is 118.
bc-server\vendor\google.golang.org\grpc\server.go, code is 1207, comment is 273, blank is 167.
bc-server\vendor\google.golang.org\grpc\service_config.go, code is 274, comment is 116, blank is 44.
bc-server\vendor\google.golang.org\grpc\serviceconfig\serviceconfig.go, code is 11, comment is 26, blank is 4.
bc-server\vendor\google.golang.org\grpc\stats\handlers.go, code is 17, comment is 38, blank is 8.
bc-server\vendor\google.golang.org\grpc\stats\stats.go, code is 124, comment is 139, blank is 52.
bc-server\vendor\google.golang.org\grpc\status\status.go, code is 61, comment is 47, blank is 19.
bc-server\vendor\google.golang.org\grpc\stream.go, code is 1082, comment is 340, blank is 127.
bc-server\vendor\google.golang.org\grpc\tap\tap.go, code is 7, comment is 39, blank is 5.
bc-server\vendor\google.golang.org\grpc\trace.go, code is 70, comment is 33, blank is 26.
bc-server\vendor\google.golang.org\grpc\version.go, code is 2, comment is 18, blank is 2.
bc-server\vendor\google.golang.org\grpc\vet.sh, code is 80, comment is 28, blank is 20.
bc-server\vendor\google.golang.org\protobuf\AUTHORS, code is 3, comment is 1, blank is 0.
bc-server\vendor\google.golang.org\protobuf\CONTRIBUTORS, code is 3, comment is 1, blank is 0.
bc-server\vendor\google.golang.org\protobuf\encoding\protojson\decode.go, code is 524, comment is 59, blank is 102.
bc-server\vendor\google.golang.org\protobuf\encoding\protojson\doc.go, code is 1, comment is 9, blank is 1.
bc-server\vendor\google.golang.org\protobuf\encoding\protojson\encode.go, code is 254, comment is 77, blank is 65.
bc-server\vendor\google.golang.org\protobuf\encoding\protojson\well_known_types.go, code is 664, comment is 132, blank is 112.
